"No.","Time","Source","Destination","Protocol","Length","Destination Port","Source Port","Info"
"145","1.344910603","20.202.144.62","192.168.0.40","UDP","165","10704","3478","3478  >  10704 Len=123"
"146","1.345079671","192.168.0.40","20.202.144.62","UDP","127","3478","10704","10704  >  3478 Len=85"
"147","1.360553199","192.168.0.40","20.202.144.62","UDP","126","3478","10704","10704  >  3478 Len=84"
"148","1.370823995","20.202.144.62","192.168.0.40","RTCP","250","10704","3478","Sender Report   (PSE:Unknown  PSE:Unknown  PSE:Unknown  [Malformed Packet]"
"149","1.373364919","20.202.144.62","192.168.0.40","UDP","148","10704","3478","3478  >  10704 Len=106"
"150","1.382194439","192.168.0.40","20.202.144.62","UDP","133","3478","10704","10704  >  3478 Len=91"
"151","1.393459520","20.202.144.62","192.168.0.40","UDP","175","10704","3478","3478  >  10704 Len=133"
"152","1.403565528","192.168.0.40","20.202.144.62","UDP","128","3478","10704","10704  >  3478 Len=86"
"153","1.413666566","fe80::2e19:d015:20b0:6e7d","ff02::16","ICMPv6","90","","","Multicast Listener Report Message v2"
"154","1.419543456","192.168.0.40","20.202.144.62","UDP","130","3478","10704","10704  >  3478 Len=88"
"155","1.420889256","fe80::e237:17ff:feab:2034","ff02::1","ICMPv6","190","","","Router Advertisement from e0:37:17:ab:20:34"
"156","1.422696522","20.202.144.62","192.168.0.40","UDP","159","10704","3478","3478  >  10704 Len=117"
"157","1.431653020","fe80::a839:e574:d37a:cca0","ff02::16","ICMPv6","170","","","Multicast Listener Report Message v2"
"158","1.435298188","20.202.144.62","192.168.0.40","UDP","182","10704","3478","3478  >  10704 Len=140"
"159","1.441378424","192.168.0.40","20.202.144.62","UDP","142","3478","10704","10704  >  3478 Len=100"
"160","1.453565848","20.202.144.62","192.168.0.40","UDP","168","10704","3478","3478  >  10704 Len=126"
"161","1.462774438","192.168.0.40","20.202.144.62","UDP","130","3478","10704","10704  >  3478 Len=88"
"162","1.478364704","20.202.144.62","192.168.0.40","UDP","191","10704","3478","3478  >  10704 Len=149"
"163","1.478578341","192.168.0.40","20.202.144.62","UDP","128","3478","10704","10704  >  3478 Len=86"
"164","1.488422062","20.202.144.62","192.168.0.40","UDP","176","10704","3478","3478  >  10704 Len=134"
"165","1.506641186","192.168.0.40","20.202.144.62","UDP","126","3478","10704","10704  >  3478 Len=84"
"166","1.513100834","20.202.144.62","192.168.0.40","UDP","165","10704","3478","3478  >  10704 Len=123"
